'Draháň - Troja';'{"type": "Polygon", "coordinates": [[[14.407719887, 50.1476046660001], [14.407855436, 50.1476048690001], [14.408034522, 50.147544306], [14.408727689, 50.1476130290001], [14.409155039, 50.147571086], [14.4099338340001, 50.147716723], [14.410201284, 50.1478230800001], [14.41099237, 50.1478310260001], [14.411107907, 50.1478633070001], [14.411188317, 50.1479764310001], [14.411387726, 50.1481063510001], [14.4115261590001, 50.148108257], [14.411758084, 50.1480410200001], [14.4119314000001, 50.1480653450001], [14.412102089, 50.1481131250001], [14.4125716180001, 50.1482289200001], [14.4132673340001, 50.1481968260001], [14.41374058, 50.148170726], [14.4140186500001, 50.1482018660001], [14.414577266, 50.1481412050001], [14.414987427, 50.1482934860001], [14.41522293, 50.1483617900001], [14.4154226800001, 50.1483728370001], [14.4155841890001, 50.1483599900001], [14.4157613190001, 50.1483507020001], [14.41593141, 50.148297137], [14.4161860360001, 50.1483085], [14.417009303, 50.1484833430001], [14.4171664840001, 50.1485711240001], [14.4172804020001, 50.148907659], [14.417352243, 50.1489962410001], [14.417432676, 50.14903022], [14.417741291, 50.149061875], [14.418032012, 50.149117721], [14.418080509, 50.149134626], [14.418593115, 50.1492894190001], [14.4191310910001, 50.1494016190001], [14.420132967, 50.1494509230001], [14.420553592, 50.1494753220001], [14.4207833900001, 50.149439735], [14.4208594670001, 50.149396455], [14.4211116970001, 50.1493820920001], [14.4211156060001, 50.1495136820001], [14.421117383, 50.1495731860001], [14.421203566, 50.1495632450001], [14.421427877, 50.1495373820001], [14.421539528, 50.1495575100001], [14.4216996170001, 50.1496461400001], [14.421888171, 50.1497505200001], [14.4219700510001, 50.1497643660001], [14.4224665310001, 50.149848304], [14.422300809, 50.1499184190001], [14.4218478670001, 50.1499585120001], [14.4217006210001, 50.1499786190001], [14.421157207, 50.1501179860001], [14.420805789, 50.1502630730001], [14.4206918720001, 50.1503333200001], [14.420603026, 50.1505568960001], [14.420519515, 50.1508412970001], [14.420248223, 50.151955591], [14.4200218620001, 50.1529175000001], [14.4200059840001, 50.1529849630001], [14.420204455, 50.1530066880001], [14.4212662940001, 50.152962351], [14.421971838, 50.152909014], [14.422781948, 50.1528297580001], [14.4231321070001, 50.152795494], [14.4233418850001, 50.152811769], [14.42336979, 50.152810877], [14.424159742, 50.1526311220001], [14.4254498080001, 50.1525037310001], [14.426563522, 50.152520474], [14.427788105, 50.1525669690001], [14.4283460500001, 50.152817746], [14.4290743620001, 50.1530645120001], [14.429720764, 50.1530471980001], [14.430418038, 50.1528383410001], [14.4314973670001, 50.152547059], [14.4327118210001, 50.1523965750001], [14.433868379, 50.1524968960001], [14.434481756, 50.1524358], [14.4353915770001, 50.1525406380001], [14.435763057, 50.152448194], [14.4365794890001, 50.152507567], [14.4370429910001, 50.1523678830001], [14.4374236900001, 50.1521001840001], [14.4377827810001, 50.1516626800001], [14.4379965800001, 50.1509137680001], [14.4374335050001, 50.1510237910001], [14.4373945240001, 50.1507635140001], [14.437542605, 50.1505333630001], [14.438016772, 50.1500860520001], [14.4310354360001, 50.1498207910001], [14.4311858560001, 50.1493421810001], [14.4248467910001, 50.1490261760001], [14.425071675, 50.148523294], [14.423450507, 50.1483373310001], [14.4203357490001, 50.1477061580001], [14.42052883, 50.1475762050001], [14.417173765, 50.147097945], [14.4176576950001, 50.146764106], [14.4179527100001, 50.146487978], [14.418050169, 50.146501136], [14.4180512240001, 50.146285225], [14.4177639230001, 50.1462616270001], [14.418021976, 50.1460657260001], [14.4183448920001, 50.144670294], [14.4216132400001, 50.143607064], [14.421200883, 50.142320865], [14.4207047400001, 50.14225702], [14.4209272300001, 50.1405386850001], [14.422856181, 50.140651183], [14.426244164, 50.14145532], [14.427413969, 50.140858983], [14.427388405, 50.139322027], [14.419613047, 50.1397118140001], [14.4196483750001, 50.138907192], [14.4156787470001, 50.139896492], [14.413510424, 50.139780837], [14.413599407, 50.1390689930001], [14.412616712, 50.139068234], [14.412264742, 50.1383845190001], [14.4110002200001, 50.1385720810001], [14.410856046, 50.137042552], [14.410836311, 50.136833138], [14.4111252340001, 50.136717133], [14.411316562, 50.136542569], [14.4114072, 50.1363436620001], [14.4117875960001, 50.1362883940001], [14.4117680000001, 50.1361096790001], [14.412104297, 50.1360822720001], [14.4120257210001, 50.1350651640001], [14.4118516630001, 50.135119639], [14.4106680300001, 50.135141], [14.40993495, 50.1349971290001], [14.409059594, 50.134924153], [14.407868518, 50.1349802230001], [14.406492563, 50.1350226280001], [14.4046706340001, 50.135314126], [14.404088706, 50.1355058080001], [14.404046974, 50.1349604500001], [14.4039847390001, 50.134146984], [14.403084704, 50.1340772190001], [14.40249154, 50.134117234], [14.4019870110001, 50.1341587470001], [14.4014447750001, 50.134132476], [14.401073157, 50.1339098500001], [14.4005806430001, 50.13274348], [14.4006893860001, 50.132657819], [14.4010906390001, 50.1325118600001], [14.402755561, 50.1316682990001], [14.4034069860001, 50.1312313770001], [14.405154409, 50.1311484140001], [14.4050657820001, 50.130863741], [14.4079737180001, 50.1309062400001], [14.4081286040001, 50.1306249880001], [14.4083471070001, 50.1304619140001], [14.408596727, 50.1303578660001], [14.408485097, 50.129429486], [14.4064447650001, 50.129482915], [14.4063771410001, 50.1296402930001], [14.4053422170001, 50.129587633], [14.405751206, 50.128806115], [14.406236549, 50.1284125550001], [14.406210436, 50.1282577640001], [14.405956025, 50.1282524690001], [14.4059330860001, 50.1276614000001], [14.4063435680001, 50.12761699], [14.4063908960001, 50.127521346], [14.4061502770001, 50.127405638], [14.4061720890001, 50.1272841360001], [14.406535739, 50.1271947340001], [14.4068677510001, 50.127055333], [14.406882044, 50.127043058], [14.4070113870001, 50.126931917], [14.408061725, 50.126938738], [14.408452165, 50.1257625810001], [14.412077292, 50.1247821370001], [14.4125380090001, 50.1249182290001], [14.413197358, 50.125313326], [14.4135208750001, 50.1251540970001], [14.4141058290001, 50.125342931], [14.4140488080001, 50.1249830140001], [14.414712664, 50.1251198370001], [14.4154749840001, 50.1252517570001], [14.416350315, 50.1253174380001], [14.417221038, 50.1253255250001], [14.4180683650001, 50.1252516690001], [14.4190663420001, 50.125120345], [14.4200740740001, 50.1250225490001], [14.4212048810001, 50.124956507], [14.4221603280001, 50.1249248600001], [14.423041241, 50.1249710170001], [14.424198469, 50.1250915210001], [14.4252015610001, 50.1252528380001], [14.426405463, 50.125590727], [14.4271441070001, 50.1258466260001], [14.42960283, 50.1234529160001], [14.4303791290001, 50.123889101], [14.4308297630001, 50.124068515], [14.4311108590001, 50.124170684], [14.4313803060001, 50.1239140610001], [14.4312990610001, 50.12379888], [14.4316003180001, 50.1235387150001], [14.4309185760001, 50.123274259], [14.4310434550001, 50.123211784], [14.4305923960001, 50.1229314110001], [14.4307884520001, 50.122866151], [14.430810272, 50.122295406], [14.4313251570001, 50.1225215210001], [14.4319453520001, 50.122638049], [14.432757919, 50.121570869], [14.4332366150001, 50.1216295080001], [14.4346265680001, 50.1218694040001], [14.434779264, 50.121775803], [14.435077904, 50.1217522740001], [14.436301669, 50.121983818], [14.436779546, 50.121729262], [14.4374369170001, 50.121797314], [14.438007865, 50.1219130900001], [14.4388294460001, 50.1218930840001], [14.4392643150001, 50.1215820840001], [14.4413205170001, 50.1211084120001], [14.4415950210001, 50.121131742], [14.442124902, 50.1209507340001], [14.4401901910001, 50.120558454], [14.4394265230001, 50.120571784], [14.4383172930001, 50.1204121010001], [14.4369004810001, 50.1201263120001], [14.4357765840001, 50.1195795960001], [14.4367651900001, 50.119055243], [14.4368940030001, 50.118802524], [14.4375348030001, 50.118809216], [14.437063359, 50.118478967], [14.436891298, 50.118121618], [14.436884059, 50.117679906], [14.4369293280001, 50.1174878730001], [14.43726443, 50.1172869580001], [14.437408788, 50.117357794], [14.4379726830001, 50.1171562150001], [14.438804254, 50.1170163950001], [14.4388638450001, 50.1170479780001], [14.4403376120001, 50.1173905100001], [14.440642569, 50.117627994], [14.441496579, 50.118156276], [14.442472308, 50.1186236020001], [14.443427129, 50.1188848740001], [14.4440881350001, 50.1189886060001], [14.444824496, 50.119116229], [14.4452572980001, 50.119290564], [14.4461783030001, 50.1194326610001], [14.446013695, 50.1190995860001], [14.446148248, 50.118760244], [14.445265035, 50.1174561970001], [14.442692681, 50.1175785070001], [14.441533371, 50.1169134610001], [14.441199108, 50.116572654], [14.44084896, 50.116185973], [14.4408803590001, 50.1159927150001], [14.43955085, 50.115893446], [14.437651413, 50.115720217], [14.4378282540001, 50.1162005080001], [14.4368464290001, 50.1161841960001], [14.436123036, 50.116124277], [14.4360559790001, 50.1162907880001], [14.435610238, 50.1164084120001], [14.4355689940001, 50.116561775], [14.4349021840001, 50.116729745], [14.4349541130001, 50.1168632070001], [14.434522605, 50.1170528740001], [14.434040553, 50.1171092000001], [14.4337021690001, 50.117345212], [14.4340335000001, 50.117762928], [14.4332926380001, 50.1176829350001], [14.4331323530001, 50.1173828880001], [14.4274541630001, 50.117375544], [14.4257917040001, 50.1175788480001], [14.4203836130001, 50.116876242], [14.4203987940001, 50.116152426], [14.4197408920001, 50.115955345], [14.4198274840001, 50.1155309970001], [14.418154788, 50.1146151350001], [14.4171813560001, 50.114672367], [14.41709289, 50.114887803], [14.416591124, 50.1148515530001], [14.416382152, 50.1147068970001], [14.415355931, 50.1146151340001], [14.413151929, 50.11436824], [14.4110981440001, 50.1140592770001], [14.4111117480001, 50.1140287160001], [14.410763887, 50.1139988100001], [14.4107485660001, 50.114037388], [14.409203351, 50.1140030610001], [14.407046252, 50.1141894990001], [14.4047891650001, 50.114671086], [14.403290236, 50.115210765], [14.4016297540001, 50.115963917], [14.4007011740001, 50.116779222], [14.399769457, 50.117602413], [14.3996094660001, 50.1177462430001], [14.398814639, 50.118460763], [14.3980501390001, 50.1191490160001], [14.3984001330001, 50.119300767], [14.3980644280001, 50.1198918090001], [14.39763184, 50.1208554610001], [14.397670964, 50.1218772810001], [14.3982729310001, 50.1230788020001], [14.3993081830001, 50.1244258310001], [14.3998127840001, 50.125008785], [14.4008922140001, 50.126327942], [14.4016859980001, 50.1275836460001], [14.401922142, 50.128516727], [14.4018000790001, 50.1291385150001], [14.402160893, 50.1291414500001], [14.402032687, 50.1294495670001], [14.401688543, 50.1294281420001], [14.4014449260001, 50.130037341], [14.4009779400001, 50.130693905], [14.4003038590001, 50.1312495190001], [14.399316092, 50.1319180040001], [14.3983839110001, 50.1324325780001], [14.3970287490001, 50.1331547010001], [14.395948107, 50.1337423210001], [14.395115768, 50.1342584670001], [14.3942993200001, 50.1348123230001], [14.3938598240001, 50.135274354], [14.393982528, 50.135334248], [14.3938412140001, 50.1355649590001], [14.3935265590001, 50.1355506670001], [14.39342543, 50.1363177170001], [14.3935283650001, 50.1368051650001], [14.394132735, 50.1376538420001], [14.395125825, 50.1384680040001], [14.396380869, 50.139384342], [14.397407819, 50.140297687], [14.398007856, 50.1409499040001], [14.39875891, 50.142971479], [14.3990469980001, 50.1431032030001], [14.398911232, 50.143387053], [14.399018035, 50.143383349], [14.3991482910001, 50.1433742090001], [14.3992129820001, 50.1435117280001], [14.399197068, 50.1435154000001], [14.399149381, 50.143526422], [14.399181292, 50.1436081300001], [14.3991879380001, 50.1436251380001], [14.3992912860001, 50.143848404], [14.399385228, 50.144028631], [14.3992520140001, 50.144087347], [14.399572973, 50.1452762650001], [14.399700868, 50.145809023], [14.3998213530001, 50.1463427570001], [14.399883173, 50.1466101720001], [14.399965287, 50.1470568240001], [14.4000869450001, 50.147778627], [14.3999730200001, 50.1479060350001], [14.400780234, 50.1477967640001], [14.4010577550001, 50.147785684], [14.4014111400001, 50.1477429330001], [14.4019304390001, 50.1476655070001], [14.402163649, 50.147570629], [14.4024130010001, 50.14754271], [14.4026494820001, 50.147573462], [14.402921325, 50.1476197800001], [14.403333096, 50.147591907], [14.40360953, 50.1475062100001], [14.4038687230001, 50.147378416], [14.4041012050001, 50.147377771], [14.4045072340001, 50.147264706], [14.404723301, 50.1472214], [14.4050139720001, 50.1471529350001], [14.405204199, 50.1471359290001], [14.4058092930001, 50.1471239900001], [14.406153347, 50.1470423700001], [14.406837737, 50.14698272], [14.4071213660001, 50.146976705], [14.407719887, 50.1476046660001]]]}'
